https://spark.siue.edu/bio_fac/index.2.html	bio_fac	ASU researchers investigate subterranean fishes of China., Aldemaro Romero Jr.	
https://spark.siue.edu/bio_fac/index.2.html	bio_fac	ASU slated to host summit on environmental studies., Aldemaro Romero Jr.	
https://spark.siue.edu/bio_fac/index.2.html	bio_fac	ASU students study unusual cause of sea otter's death., Aldemaro Romero Jr.	
https://spark.siue.edu/bio_fac/index.2.html	bio_fac	A year to remember for science at A-State. , Aldemaro Romero Jr.	
https://spark.siue.edu/bio_fac/index.2.html	bio_fac	Between war and poverty: whaling in eighteenth century Bermuda., Aldemaro Romero Jr.	
https://spark.siue.edu/bio_fac/index.2.html	bio_fac	Biological collections get international certification.<em> </em>, Aldemaro Romero Jr.	
https://spark.siue.edu/bio_fac/index.2.html	bio_fac	Book slated on biologists' adventures., Aldemaro Romero Jr.	
https://spark.siue.edu/bio_fac/index.2.html	bio_fac	Cave biology: It's not a job, it's an adventure,, Aldemaro Romero Jr.	
https://spark.siue.edu/bio_fac/index.2.html	bio_fac	Columbus, Christopher., Aldemaro Romero Jr.	
https://spark.siue.edu/bio_fac/index.2.html	bio_fac	Crustaceans., Aldemaro Romero Jr.	
https://spark.siue.edu/bio_fac/index.2.html	bio_fac	Enrollment challenges could be facing country., Aldemaro Romero Jr.	
https://spark.siue.edu/bio_fac/index.2.html	bio_fac	Fund-raising challenges on horizon for schools., Aldemaro Romero Jr.	
https://spark.siue.edu/bio_fac/index.2.html	bio_fac	Interdisciplinary scholarship: how to promote and sustain, Aldemaro Romero Jr.	
https://spark.siue.edu/bio_fac/index.2.html	bio_fac	Manatee., Aldemaro Romero Jr.	
https://spark.siue.edu/bio_fac/index.2.html	bio_fac	Morphological Analysis of North American Cave and Swamp Fish (<em>Amblyopsidae</em>), Aldemaro Romero Jr.	
https://spark.siue.edu/bio_fac/index.2.html	bio_fac	Nobody's dolphins, Aldemaro Romero Jr.	
https://spark.siue.edu/bio_fac/index.2.html	bio_fac	Piranhas' arrival in Arkansas possible, but not probable., Aldemaro Romero Jr.	
https://spark.siue.edu/bio_fac/index.2.html	bio_fac	Science exhibit at A-State slated to open on Monday., Aldemaro Romero Jr.	
